track_pt,track_eta,track_phi,det_raw_id
184.874,-2.39915,-1.27871,604050152 604050160 604050664 604050672 604054136 604058232 604062328 
258.557,2.39931,1.86292,604017240 604017248 604017752 604017760 604021296 604025392 604029488 
493.624,-2.16406,-1.12484,604050160 604050168 604050672 604050680 604054136 604054144 604058232 604058240 604062328 604062336 687886144 687889696 687889952 687906080 687906336 
449.151,2.16428,2.01677,604017248 604017256 604017760 604017768 604021296 604021304 604025392 604025400 604029488 604029496 687885090 687885346 687901474 687901730 
411.459,-1.44079,-0.401996,604051224 604054808 604058904 604063000 637584068 637616772 637616804 637649640 
439.663,1.44098,2.73974,604018312 604021896 604025992 604030088 637583686 637616390 637616422 637649258 
712.142,0.57891,-3.08646,576585728 580780032 584974336 589201408 637567769 637567869 637600569 637633337 637635353 637635385 637637465 
677.831,-0.579,0.0551943,574947328 579141632 583335936 587497472 637566993 637571181 637599793 637632561 637634577 637634609 637636689 
303.073,-1.66465,2.67633,604050048 604050056 604050560 604050568 604054080 604054088 604058752 604062848 637612356 637612388 637616452 637645060 637645124 637649156 687886112 687886368 687902496 687902752 
307.38,1.66498,-0.465113,604017424 604017936 604021384 604026128 604030224 637612742 637612774 637645510 637649542 687890722 687890978 687907106 687907362 
526.119,-2.13483,2.9881,604050064 604050576 604054088 604058184 604062280 687886624 687903008 
635.767,2.13491,-0.153458,604017440 604017952 604021392 604025488 604029584 687891234 687907618 
679.069,-1.7723,-2.24722,604050112 604050624 604054112 604058208 604062912 637653444 637653476 687888160 687904544 
799.195,1.77219,0.894381,604017200 604017712 604021272 604025368 604030000 637653062 637653094 687883554 687899938 
174.275,-2.31098,0.710841,604049960 604050472 604054040 604058136 604062232 
190.062,2.31104,-2.43061,604017336 604017848 604021344 604025440 604029536 
145.375,0.655905,-0.354899,577896448 582090752 586317824 587628544 590512128 637567101 637572573 637572605 637632637 637633945 637633977 637635993 637636025 
148.585,-0.6557,2.78675,576258048 580452352 584613888 588808192 637571789 637571821 637633169 637633201 637635217 637635249 
444.84,-2.12254,1.78501,604050008 604050520 604054064 604058160 604062256 687884832 687885088 687901216 687901472 
398.08,2.12075,-1.35632,604017384 604017896 604021368 604025464 604029560 637575746 637575778 687889442 687889698 687905826 687906082 
427.632,-0.758861,-0.699313,581992448 586186752 590381056 637568429 637568461 637570477 637634029 
434.004,0.759086,2.44235,576323584 580550656 584744960 588677120 637567677 637567709 637569725 637637245 
54.6549,0.0125499,-2.88363,576552960 580747264 584941568 589135872 637600565 637633301 637635349 637637461 637637493 
54.5022,-0.0119018,0.257938,574980096 579436544 583630848 587825152 637567189 637567221 637569205 637599925 637632533 637632725 637632757 637634581 637634741 
457.23,-0.673049,-1.10819,577568768 581763072 585924608 590118912 637568333 637568365 637633809 637633841 637635857 637635889 
467.016,0.672937,2.0333,576061440 580255744 584482816 588677120 637567581 637567613 637633049 637633081 637635097 637635129 
369.842,-1.12237,-0.531872,577798144 604051728 604054800 637612712 637633933 637635981 637645448 
430.318,1.12212,2.60974,576356352 604021888 604025984 637612330 637633181 637635229 637645066 
114.753,0.521206,-1.08778,577634304 581828608 586022912 590217216 637568281 637570329 637601081 637633881 637633913 637635897 
115.126,-0.52124,2.05371,575995904 580190208 584384512 588578816 637567505 637569553 637600305 637633105 637633137 637635121 
741.777,-2.01795,0.248228,604049936 604049944 604050448 604050456 604054024 604054032 604058120 604058128 604062216 604062224 687882528 687882784 687898912 687899168 
572.671,2.01806,-2.89356,604017312 604017320 604017824 604017832 604021328 604021336 604025424 604025432 604029520 604029528 687887138 687887394 687903522 687903778 
15.999,0.316826,2.90365,580780032 584974336 589168640 637567801 637567833 637567865 637569817 637569849 
16.036,-0.316896,-0.237806,577830912 582025216 586219520 590413824 637568433 637570449 637570481 637572561 637572593 
734.784,-2.06231,1.76006,604050008 604050520 604054064 604058160 604062256 687884832 687901216 
769.547,2.06231,-1.38162,604017384 604017896 604021368 604025464 604029560 637575746 637575778 687889442 687905826 
601.114,0.267189,-0.493457,577863680 586285056 590479360 637568405 637568473 637570453 637572569 637572601 
512.21,-0.267386,2.64794,576290816 580452352 584646656 588840960 637567637 637567697 637567729 637569685 637569713 637571793 
31.9407,-1.64825,-1.75421,604050136 604050648 604051160 604054128 604058840 604062936 637608516 637608548 637637124 637641220 687888928 687905312 
31.5161,1.64842,1.38753,604017224 604017736 604018248 604021288 604025928 604030024 637608134 637608166 637640838 687884322 687900706 
232.004,-0.322383,-2.85343,576520192 580976640 585170944 589103104 637567761 637567921 637569809 637569969 637571953 
229.936,0.322205,0.288022,575012864 579469312 583401472 587857920 637567161 637567225 637569049 637569209 637571161 
528.916,-2.09003,2.62218,604050048 604050560 604054080 604058176 604062272 687886112 687902496 
792.422,2.08986,-0.519457,604017424 604017936 604021384 604025480 604029576 687890722 687907106 
97.6256,-1.43428,-0.861284,604051200 604054784 604058880 604062976 637571780 637604516 637637252 637637352 
102.619,1.43419,2.28041,604018288 604021872 604025968 604030064 637571398 637604134 637636870 637636970 
610.581,-1.76949,-1.42558,604050152 604050664 604054136 604058232 637649476 637649508 687889440 687905824 
678.053,1.77033,1.71601,604017240 604017752 604021296 604025392 637649094 637649126 687884834 687901218 
144.659,-1.48766,0.301913,604050968 604054552 604058648 604062744 637575236 637640708 637640740 637640808 
137.602,1.48774,-2.83972,604018344 604021928 604026024 604030120 637575622 637608358 637641094 637641126 637641194 
390.214,-1.15281,-1.9086,577011712 604054736 604058832 637571656 637633549 637635597 637637128 637637160 
375.607,1.15252,1.23289,575569920 604021824 604025920 637571274 637632797 637634845 637636778 
78.683,-1.78041,1.38389,604049992 604050504 604054056 604058152 637640900 637640932 687884320 687900704 
79.1862,1.78032,-1.75776,604017368 604017880 604021360 604025456 637641286 637641318 687888930 687905314 
788.747,0.296579,1.21711,575504384 579731456 583925760 588382208 637567289 637567481 637569337 637571417 637632789 
781.833,-0.296259,-1.92447,581238784 585433088 589889536 637568049 637568241 637570097 637572177 
784.698,-2.17985,1.4413,604049992 604050000 604050504 604050512 604054056 604058152 604062248 687884320 687884576 687900704 687900960 
784.342,2.1797,-1.70041,604017368 604017376 604017880 604017888 604021360 604025456 604029552 687888930 687889186 687905314 687905570 
571.69,-0.432145,-0.644664,577830912 582025216 586219520 590413824 637568401 637568433 637568465 637570449 637570481 637634001 637638129 
600.849,0.432167,2.49692,576323584 580517888 584712192 588644352 588906496 637567641 637567673 637569689 637569721 637600441 637633241 637633273 
363.387,0.113075,-2.0831,577077248 581271552 585465856 589660160 637568021 637568053 637568085 637568117 637570069 637570101 
340.232,-0.113198,1.05853,575504384 579698688 583892992 588087296 637567253 637567285 637567317 637569301 637569333 637571445 
747.241,-1.93158,-2.39127,604050104 604050112 604050616 604050624 604054112 604058208 604062304 687887904 687888160 687904288 687904544 
883.438,1.93157,0.750439,604017192 604017704 604021272 604025368 604029464 687883298 687883554 687899682 687899938 
567.498,-1.50226,1.01422,604051000 604054584 604058680 604062776 637567172 637567204 637632644 637632676 637632744 
627.697,1.50217,-2.12752,604018376 604021960 604026056 604030152 637567558 637567590 637633030 637633062 
490.023,-1.71216,-0.0107438,604049928 604050440 604054024 604058120 604062728 637599844 637632580 687882272 687898656 
530.756,1.71215,3.13076,604017304 604017816 604021328 604030104 637600230 637632902 637632966 687886882 687903266 
182.811,-1.72256,-2.64107,604050096 604050608 604054104 604058200 604062896 637612516 637645252 687887648 687904032 
188.778,1.72249,0.500433,604017184 604017696 604021264 604029984 637612134 637644870 687883042 687899426 
97.5357,-1.94376,-2.76143,604050088 604050600 604054104 604058200 604062296 687887392 687887648 687903776 687904032 
95.1456,1.94362,0.380306,604017176 604017688 604021264 604025360 604029456 687882786 687899170 
763.582,-1.8819,1.18151,604049984 604050496 604054048 604058144 604062240 637636836 687884064 687900448 
770.406,1.88178,-1.96001,604017360 604017872 604021352 604025448 604029544 637637222 687888674 687905058 
403.508,-1.51092,1.68945,604051032 604054616 604058712 604062808 637583556 637583588 637649028 637649060 
408.006,1.51059,-1.45225,604018408 604021992 604026088 604030184 637583942 637583974 637649414 637649446 
592.736,-0.837164,2.7539,576225280 580419584 584613888 637567661 637569677 637602477 637633169 637637325 
598.696,0.837316,-0.387643,577929216 582123520 586317824 637568445 637570461 637603261 637638109 
182.929,0.988821,-0.461622,577929216 582123520 604018960 637568413 637570461 637579946 637612682 637633981 637635997 637636029 
190.391,-0.98858,2.68004,576225280 580419584 637567629 637569677 637579560 637612296 637633197 637635245 
485.505,-1.39085,-2.48523,604051128 604054712 604058808 604062904 637616516 637616548 637616616 637649352 637649384 
451.877,1.39107,0.656392,604018216 604021800 604025896 604029992 637616134 637616166 637616234 637648970 637649002 
214.333,-0.981645,-1.60166,577273856 581468160 604051680 637568141 637570189 637579816 637612552 637633709 637635757 
222.098,0.981592,1.53999,575832064 580026368 604018768 637567389 637569437 637579434 637612170 637632957 637635005 
451.618,-2.1495,2.23581,604050032 604050544 604054072 604058168 604062264 687885344 687885600 687901728 687901984 
371.856,2.14927,-0.905715,604017408 604017920 604021376 604025472 604029568 637567682 637567714 687889954 687890210 687902530 687906338 687906594 
189.576,-2.02216,1.72633,604050008 604050520 604054064 604058160 604062256 687884832 687901216 
186.3,2.02187,-1.41514,604017384 604017896 604021368 604025464 604029560 637575746 637575778 687889442 687905826 
220.698,-0.364031,-2.67693,576782336 580976640 585170944 589365248 637567889 637567921 637567953 637567985 637569937 637569969 637633521 
217.696,0.364079,0.464582,575275008 579469312 583663616 587857920 637567129 637567161 637567193 637569177 637569209 637571321 637636857 
673.702,-1.32144,-0.891594,604051200 604054784 604058880 604062976 637571748 637604484 637604584 637637320 
582.818,1.32146,2.25018,604018288 604021872 604025968 604030064 637571366 637604102 637604202 637636938 
830.523,-2.20263,-0.41531,604050192 604050200 604050704 604050712 604054152 604054160 604058248 604058256 604062344 604062352 687886656 687890720 687890976 687907104 687907360 
634.772,2.20273,2.72636,604017280 604017288 604017792 604017800 604021312 604021320 604025408 604025416 604029504 604029512 687886114 687886370 687902498 687902754 
13.5052,-1.42703,3.04118,604051096 604054680 604058776 604062872 637567428 637600132 637600164 637633000 
13.2789,1.42596,-0.100096,604018464 604022040 604022048 604026136 604026144 604030232 604030240 637588166 637616774 637616806 637620902 637653638 637653738 
815.536,0.109654,-1.38253,577339392 581533696 585728000 590970880 637633685 637633717 637635733 637635765 637637845 637637877 
807.603,-0.109634,1.75904,575766528 579960832 584155136 590708736 637632917 637632949 637634965 637634997 637637077 637641205 
759.974,-1.05625,-0.423372,577798144 581992448 604054800 604054808 637568397 637612680 637612712 637616776 637616808 637633965 637635981 
1041.6,1.05608,2.71811,576356352 580550656 604021896 637567645 637616394 637616426 637633181 637633213 637635229 637649162 
434.361,-1.37389,1.65652,604051024 604051032 604054608 604054616 604058704 604058712 604062800 604062808 637612164 637612196 637612264 637616260 637616292 637616360 637645000 637649096 
408.267,1.37387,-1.48513,604018400 604018408 604021984 604021992 604026080 604026088 604030176 604030184 637612550 637612582 637612650 637616646 637616678 637616746 637645386 637649482 
138.82,-2.34967,-0.728068,604050184 604050696 604054152 604058248 604062344 687886144 
151.946,2.34981,2.41379,604017272 604017784 604021312 604025408 604029504 
501.003,-1.2841,1.59756,604051024 604054608 604058704 604062800 637579396 637579428 637612232 637612264 
487.704,1.28412,-1.5442,604018400 604021984 604026080 604030176 637579782 637579814 637579882 637612618 637612650 
62.338,-1.76041,1.77783,604050008 604050520 604054064 604058160 604062808 637616356 637649092 637649124 687884832 687901216 
62.0969,1.76004,-1.36388,604017384 604017896 604021368 604025464 637616742 637649478 637649510 687889442 687889698 687905826 687906082 
510.383,-1.61779,-0.223218,604050208 604050720 604051232 604054160 604058912 604063008 637588196 637620932 637620964 637653636 687886656 687891232 687907616 
581.497,1.61792,2.91834,604017296 604017808 604018320 604026000 604030096 637587814 637620550 637620582 637653254 687886626 687903010 
205.952,-2.29134,-1.98057,604050120 604050128 604050632 604050640 604054120 604058216 604062312 
155.348,2.2914,1.16083,604017208 604017216 604017720 604017728 604021280 604025376 604029472 
643.646,-1.94611,-2.5315,604050096 604050104 604050608 604050616 604054104 604054112 604058200 604058208 604062296 604062304 687887648 687887904 687904032 687904288 
466.785,1.94616,0.609828,604017184 604017192 604017696 604017704 604021264 604021272 604025360 604025368 604029456 604029464 687883042 687883298 687899426 687899682 
609.788,-0.539448,-0.377863,577830912 582025216 586219520 587497472 590381056 637567085 637568401 637570449 637601201 637636017 637638097 
673.932,0.539309,2.76373,576323584 580517888 584712192 588939264 637567641 637569689 637600441 637635257 637637337 
91.6816,-1.84956,0.226028,604049936 604049944 604050448 604050456 604054024 604054032 604058120 604058128 604062216 604062224 637636708 637640804 687882528 687882784 687898912 687899168 
90.0696,1.84961,-2.91541,604017312 604017824 604021328 604025424 604029520 637637094 687887138 687903522 
455.879,-1.01521,-1.8399,577011712 581468160 604054736 637568013 637571624 637604360 637608456 637633709 637635597 
379.305,1.01637,1.30174,575569920 580026368 604021824 637567261 637571242 637575338 637603978 637608074 637632957 637634845 637635005 
443.468,-1.87628,0.0973722,604049928 604049936 604050440 604050448 604054024 604058120 604062216 637632612 637636708 687882272 687882528 687898656 687898912 
403.424,1.87605,-3.04431,604017304 604017312 604017816 604017824 604021328 604025424 604029520 637632998 637637094 687886882 687887138 687903266 687903522 
77.4105,0.650378,3.12875,576585728 580780032 585007104 589201408 637567837 637567869 637633305 637633337 637635353 637635385 
78.1448,-0.650302,-0.0127874,574947328 579141632 583303168 587497472 637567053 637571181 637632529 637632561 637634577 637634609 
69.1034,0.489801,-1.86811,577110016 581566464 585498624 589955072 637568025 637570073 637600953 637633785 637635769 637637721 
70.4743,-0.489827,1.27342,575471616 579665920 583860224 588316672 637567249 637569297 637569329 637600049 637633009 637636945 
112.506,-0.482009,-1.30963,577306624 581763072 585695232 590938112 637568145 637570193 637601073 637635889 637637873 
115.116,0.482026,1.83194,575799296 580255744 584187904 590741504 637567385 637569433 637600313 637637081 637645305 
575.786,-0.175606,2.83332,576290816 580485120 584679424 637567637 637567669 637569685 637571797 
539.6,0.175954,-0.308332,577863680 582057984 586252288 637568405 637568437 637570453 637572565 
80.6576,-2.36291,1.83636,604050008 604050016 604050520 604050528 604054064 604058160 604062256 
76.3441,2.36306,-1.305,604017384 604017392 604017896 604017904 604021368 604025464 604029560 637567682 637575746 637575778 
162.303,-0.732523,-0.332616,577830912 581992448 586186752 587497472 637572557 637632621 637633937 637635985 
157.867,0.732639,2.80886,576323584 580550656 584744960 588939264 637569725 637571805 637633177 637635225 637637373 
990.254,-1.88175,1.26472,604049984 604050496 604054048 604058144 604062240 637636836 687884064 687884320 687900448 687900704 
1054.7,1.88146,-1.87692,604017360 604017872 604021352 604025448 604029544 637637222 687888674 687888930 687905058 
68.6,-2.15763,0.85069,604049968 604050480 604054040 604058136 604062232 687883552 687899936 
72.319,2.15756,-2.29034,604017344 604017856 604021344 604025440 604029536 687887906 687888162 687904290 687904546 
673.824,-2.09906,3.06169,604050064 604050072 604050576 604050584 604054088 604054096 604058184 604058192 604062280 604062288 687886624 687886880 687903008 687903264 
511.686,2.09904,-0.0800227,604017160 604017440 604017672 604017952 604021256 604021392 604025352 604025488 604029448 604029584 687882274 687891234 687898658 687907618 
325.117,-1.49421,1.04734,604051000 604054584 604058680 604062776 637567172 637632644 637632676 637632744 
308.622,1.49415,-2.09437,604018376 604021960 604026056 604030152 637567558 637633030 637633062 637633130 
216.617,-1.57834,0.235272,604049936 604050448 604050960 604050968 604058640 604062736 637571172 637575268 637603908 637636612 637636644 637640708 637640740 687882528 687882784 687898912 
212.349,1.57838,-2.90635,604017312 604017824 604018336 604026016 604030112 637571558 637604294 637636998 637637030 687887138 687887394 687903522 
397.946,-2.34494,-0.968188,604050168 604050176 604050680 604050688 604054144 604058240 604062336 687886144 
350.66,2.34487,2.17363,604017256 604017264 604017768 604017776 604021304 604025400 604029496 
562.273,0.205263,-0.754024,577601536 582057984 590479360 637568437 637568505 637570485 637633813 637635861 
461.017,-0.205055,2.38747,576028672 580485120 588578816 637567669 637569717 637571697 637633045 637635093 
686.696,-1.20368,1.1066,575438848 604054584 604058680 604062776 637567176 637599944 637632680 637632781 
592.735,1.20358,-2.03512,577142784 604021960 604026056 604030152 637567562 637600330 637633066 637633565 
1079.17,-2.19171,0.833331,604049968 604050480 604054040 604058136 604062232 687883296 687883552 687899680 687899936 
950.977,2.19167,-2.30846,604017344 604017856 604021344 604025440 604029536 687887906 687888162 687904290 687904546 
803.394,0.229384,0.372384,575242240 579436544 583663616 587857920 637567225 637632661 637632693 637634709 637634741 
769.121,-0.228733,-2.76918,576815104 581009408 585170944 589103104 589365248 637567953 637567985 637571953 637633429 637633461 637635477 
285.229,-1.29453,-2.87829,604051104 604051112 604054688 604054696 604058784 604058792 604062880 604062888 637571460 637571492 637575556 637575588 637604228 637604296 637604328 637608392 637608424 
285.575,1.29431,0.263258,604018192 604018200 604021776 604021784 604025872 604025880 604029968 604029976 637571078 637571110 637575174 637575206 637603846 637603914 637603946 637608010 637608042 
480.959,-0.631558,-0.712782,577568768 582025216 586186752 590381056 637568461 637568493 637633969 637636017 
437.705,0.631589,2.42871,576061440 580517888 584744960 588677120 637567709 637571709 637633049 637633209 637635257 
523.427,-1.87646,-0.97722,604050168 604050176 604050680 604050688 604054144 604058240 604062336 637633252 637637348 687886144 687889952 687890208 687906336 687906592 
475.65,1.87693,2.1644,604017256 604017264 604017768 604017776 604021304 604025400 604029496 637632870 637636966 687885346 687885602 687901730 687901986 
568.061,-0.967748,-0.0780069,574914560 579108864 604051464 637566989 637567016 637569037 637599752 637632557 637634605 
600.476,0.967681,3.06347,576618496 580812800 637567370 637567773 637569821 637587722 637600138 637620490 637633341 637635389 
43.3328,-1.03365,2.30205,575963136 580157440 604051568 604054640 637567501 637571368 637604104 637604136 637633069 637635085 
42.3536,1.03325,-0.839747,577667072 582123520 604022016 604022024 637568285 637571754 637575850 637604490 637604522 637608586 637608618 637633981 637635869 
945.168,-1.54767,0.715766,604050984 604054568 604058664 604062760 637583428 637583460 637616196 637648900 637648932 
1059.83,1.54766,-2.42569,604018360 604021944 604026040 604030136 637583814 637583846 637616582 637649286 637649318 
679.514,-1.91946,2.93688,604050064 604050576 604054088 604058184 604062280 687886624 687903008 
708.976,1.91997,-0.204826,604017440 604017952 604021392 604025488 604029584 687891234 687907618 
182.511,-2.27189,2.91655,604050056 604050064 604050568 604050576 604054088 604058184 604062280 
171.098,2.27145,-0.224721,604017432 604017440 604017944 604017952 604021392 604025488 604029584 
1.40727,-2.00167,1.24283,604049952 604050464 604054032 687883040 687883296 687899424 687899680 
1.43794,2.00199,-1.89338,604017392 604017904 604021368 604021376 687889442 687889698 687902530 687905826 687906082 
229.602,0.814011,0.731889,575307776 579502080 583696384 637567165 637569181 637601981 637632665 637636829 
240.857,-0.814243,-2.40977,576782336 580943872 585138176 589332480 637567917 637569933 637633425 637637581 637637613 
196.127,-0.923345,0.635574,575176704 579371008 604051496 637567117 637567149 637569165 637583368 637601965 637632685 637634733 637636813 
178.886,0.923415,-2.5061,576880640 581074944 585269248 637567901 637567933 637569949 637583754 637602749 637637597 
79.4765,-1.52205,0.37465,604050968 604054552 604058648 604062744 637575236 637575268 637640708 637640740 
81.5258,1.52222,-2.76702,604018344 604021928 604026024 604030120 637575622 637575654 637641094 637641126 
386.103,-0.843117,-0.888812,577536000 581730304 585924608 637568301 637570317 637603117 637637965 
413.785,0.842821,2.2528,576094208 580288512 584482816 637567549 637569565 637602365 637633049 637637213 
17.542,-2.29756,2.03368,604050016 604050024 604050528 604050536 604054064 604054072 604058160 604058168 604062256 604062264 
16.8814,2.29794,-1.1081,604017400 604017912 604021376 604025472 604029568 637567682 637567714 637575746 637575778 687902530 
575.124,-2.27061,1.52066,604049992 604050000 604050504 604050512 604054056 604058152 604062248 
514.901,2.27098,-1.6211,604017368 604017376 604017880 604017888 604021360 604025456 604029552 637575746 
394.745,-1.34456,2.0578,604051048 604054632 604058728 604062824 637567236 637567268 637600004 637600104 637632840 
399.858,1.34493,-1.08389,604018424 604022008 604026104 604030200 637567622 637567654 637600390 637600490 637633226 
659.668,-2.23651,0.401278,604049944 604049952 604050456 604050464 604054032 604058128 604062224 687899168 
434.944,2.23639,-2.7405,604017320 604017328 604017832 604017840 604021336 604025432 604029528 687887394 687887650 687903778 687904034 
1001.93,-0.177772,-1.53725,577339392 581533696 585728000 590970880 637568149 637568181 637568213 637570197 637570229 637572309 637572341 
716.854,0.178006,1.60423,575766528 579960832 584155136 637567381 637567413 637567445 637569429 637569461 637571541 
407.501,-0.954908,2.86891,576225280 580681728 637567629 637569677 637583624 637587720 637616392 637620488 637633325 637635373 
443.998,0.955186,-0.27264,577929216 579239936 604018968 637568413 637570461 637584010 637632573 
446.465,-1.24359,1.26937,604051008 604054592 604058688 604062784 637571204 637571236 637571304 637604040 
546.529,1.2435,-1.87223,604018384 604021968 604026064 604030160 637571590 637571622 637571690 637604426 
915.089,-2.46432,-0.722009,604050184 604050696 604054152 687886144 
732.138,-2.29382,1.03805,604049976 604050488 604054048 604058144 604062240 
340.403,2.29409,-2.10363,604017352 604017864 604021352 604025448 604029544 
50.7635,-0.990635,0.631155,575176704 579371008 604051488 637567117 637569165 637579304 637612040 637632685 637634733 
49.5707,0.990497,-2.51043,576880640 581074944 604018872 637567901 637569949 637583786 637616522 637633469 637635485 637635517 
587.952,0.75111,1.21435,575537152 579764224 583958528 588414976 637569341 637571421 637632793 637633021 637634841 
617.113,-0.751047,-1.92728,577044480 581206016 585400320 589856768 637568045 637570093 637572173 637633553 637635601 
513.711,-1.43323,0.310518,604050968 604054552 604058648 604062744 637575236 637607940 637607972 637640808 
609.902,1.4336,-2.83101,604018344 604021928 604026024 604030120 637575622 637608326 637608358 637641194 
161.648,0.824863,3.00938,576585728 580812800 585007104 637567805 637569821 637569853 637602621 637633305 637633373 637633405 
156.697,-0.824532,-0.132168,574914560 579108864 583303168 637567021 637569037 637601837 637632529 637632589 637636717 
222.464,-0.652854,-1.46298,577306624 581500928 585662464 590905344 637572301 637572333 637633681 637633713 637635729 637635761 
226.599,0.652893,1.67856,575799296 579993600 584220672 590774272 637567385 637571549 637575677 637632921 637632953 637634969 637635001 
782.243,-1.16737,2.10837,575963136 604054632 604058728 637567304 637632808 637633037 637635085 
847.596,1.16775,-1.03317,577667072 604022008 604026104 637567690 637633194 637633821 637635869 
884.721,0.0628569,-0.269884,577863680 579174400 586252288 587563008 637567093 637568405 637570453 637572565 637599797 
822.158,-0.0627331,2.87178,576290816 580747264 584679424 588873728 637567637 637569685 637569845 637571797 637571829 637600565 
481.205,-2.20283,0.057724,604049928 604049936 604050440 604050448 604054024 604058120 604062216 687882272 687882528 687898656 687898912 
430.719,2.20306,-3.08396,604017304 604017312 604017816 604017824 604021328 604025424 604029520 687886882 687887138 687903266 687903522 
546.672,0.730404,-3.01859,576585728 580812800 585007104 589201408 637569853 637571933 637633305 637633405 637635353 
544.331,-0.73043,0.12295,574947328 579108864 583303168 587497472 587759616 637569069 637571149 637632529 637632749 637634577 637636717 
822.81,-1.28212,-1.49564,604051168 604051176 604054752 604058848 604062944 637579780 637579812 637579880 637583876 637583976 637612616 637612648 637616712 
1017.15,1.28237,1.64591,604018256 604018264 604021840 604021848 604025936 604025944 604030032 604030040 637579398 637579430 637583494 637583526 637612234 637612266 637616330 
22.2577,-0.804037,2.07795,575995904 580157440 584351744 588546048 637567533 637569581 637633041 637633133 637637197 
22.4524,0.803842,-1.0639,577634304 581861376 586055680 590249984 637568317 637570365 637633817 637633885 637633917 
946.948,-0.533045,-0.982359,577568768 581763072 585957376 590118912 637568273 637570321 637601073 637635889 637637969 
739.789,0.533827,2.15925,576061440 580255744 584450048 588644352 637567513 637569561 637600313 637633145 637635129 637637209 
471.784,0.694292,-0.598894,577896448 582090752 586317824 590512128 637568477 637570493 637633945 637633977 637635993 637638141 
455.303,-0.694079,2.54278,576258048 580452352 584613888 588808192 637567693 637567725 637633169 637633201 637635217 637635249 
565.588,0.790565,-2.7492,576847872 581074944 585269248 589463552 637567933 637569981 637633433 637633501 637633533 
640.564,-0.79082,0.392395,575209472 579371008 583565312 587759616 637567149 637567181 637569197 637632657 637632717 637632749 637634705 637636845 
388.946,-0.582035,-1.61967,577306624 581500928 585695232 589856768 637568145 637568237 637600945 637633745 637635729 637635761 
422.731,0.582052,1.52197,575799296 579993600 584187904 588414976 637567385 637569433 637571581 637600185 637632985 637634969 637635001 
209.222,-2.06541,2.73157,604050048 604050056 604050560 604050568 604054080 604054088 604058184 604062280 687886112 687886368 687902496 687902752 
247.873,2.06556,-0.409907,604017424 604017432 604017936 604017944 604021384 604021392 604025480 604025488 604029576 604029584 687890722 687890978 687907106 687907362 
568.22,-1.67472,-1.68826,604050136 604050144 604050648 604050656 604051160 604054128 604062936 637608516 637608548 637641220 637641284 687888928 687889184 687905312 687905568 
553.034,1.6745,1.4534,604017224 604017736 604021288 604030024 637608134 637608166 637640838 637640902 687884322 687884578 687900706 687900962 
813.709,-1.73515,-1.35806,604050152 604050664 604054136 604058232 604062952 637616740 637649476 687889440 687905824 
777.943,1.73527,1.78357,604017240 604017752 604021296 604030040 637616358 637649094 687884834 687901218 
805.097,0.679531,-0.526427,577896448 582090752 586317824 590512128 637568477 637572605 637633945 637633977 637635993 637636025 
677.161,-0.679219,2.61513,576258048 580452352 584613888 588808192 637567693 637567725 637633169 637633201 637635217 637635249 
493.979,-1.88742,0.850629,604049968 604050480 604054040 604058136 604062232 637653092 687883552 687899936 
571.072,1.8874,-2.29092,604017344 604017856 604021344 604025440 604029536 637653478 687888162 687904546 
572.825,-1.78059,1.29019,604049984 604049992 604050496 604050504 604054048 604054056 604058144 604058152 637636804 637636836 637640900 687884064 687884320 687900448 687900704 
532.862,1.78063,-1.85138,604017360 604017368 604017872 604017880 604021352 604021360 604025448 604025456 604030160 637637190 637637222 637641286 687888674 687888930 687905058 687905314 
485.645,0.91374,-2.20278,577142784 581337088 585531392 604018880 637568029 637568061 637570077 637587850 637602877 637633597 637633629 
470.352,-0.913879,0.938628,575438848 579633152 583827456 604051504 637567245 637567277 637569293 637587464 637602093 637632845 
598.288,-0.844936,-0.605138,577798144 581992448 586186752 637568429 637570445 637603245 637633937 637633997 
544.757,0.844996,2.53639,576356352 580550656 584744960 637567677 637569693 637602493 637633245 
5.62529,-1.60007,-0.116146,604050200 604050712 604051224 604054160 604058904 604063000 637584100 637616836 637616868 637649540 687886656 687890976 687907360 
5.70141,1.59896,3.0251,604017312 604017824 604018336 604026016 604030112 637571558 637604294 637636998 637637030 687886882 687887138 687903266 687903522 
727.184,-1.63851,1.25911,604049984 604050496 604051008 604054048 604058688 604062784 637571300 637604036 637604068 637636740 687884064 687900448 
599.564,1.63875,-1.8825,604017360 604017872 604021352 604026064 604030160 637604422 637604454 637637126 687888674 687905058 
853.992,-0.74144,-0.791976,577568768 581992448 585924608 590381056 637568429 637570477 637572429 637633809 637634029 637635857 
851.283,0.741335,2.34955,576061440 580550656 584482816 588677120 637567677 637569725 637571677 637633049 637635097 637637245 
573.645,0.395712,-3.01125,576585728 580780032 584974336 589168640 637567769 637567801 637569817 637569849 637571929 637633401 637637497 
736.284,-0.395571,0.130358,574947328 579141632 583335936 587530240 587792384 637566993 637567025 637569041 637569073 637571153 637632753 637636721 
156.891,0.443123,1.21102,575537152 579731456 583925760 588382208 637567257 637567289 637569305 637569337 637600057 637633017 637636953 
154.872,-0.44284,-1.93056,577044480 581238784 585433088 589627392 637568017 637570065 637570097 637600817 637633649 637637713 
694.622,-1.26522,-2.72994,604051112 604054696 604058792 604062888 637575556 637575588 637575656 637608392 
791.827,1.26554,0.411664,604018200 604021784 604025880 604029976 637575174 637575206 637575274 637608010 
