det_raw_id,sub_det
604021953,CSC
604021954,CSC
604021955,CSC
604021956,CSC
604021957,CSC
604021958,CSC
604021961,CSC
604021962,CSC
604021963,CSC
604021964,CSC
604021965,CSC
604021966,CSC
604021969,CSC
604021970,CSC
604021971,CSC
604021972,CSC
604021973,CSC
604021974,CSC
604021977,CSC
604021978,CSC
604021979,CSC
604021980,CSC
604021981,CSC
604021982,CSC
604021985,CSC
604021986,CSC
604021987,CSC
604021988,CSC
604021989,CSC
604021990,CSC
604021993,CSC
604021994,CSC
604021995,CSC
604021996,CSC
604021997,CSC
604021998,CSC
604022001,CSC
604022002,CSC
604022003,CSC
604022004,CSC
604022005,CSC
604022006,CSC
604022009,CSC
604022010,CSC
604022011,CSC
604022012,CSC
604022013,CSC
604022014,CSC
604022017,CSC
604022018,CSC
604022019,CSC
604022020,CSC
604022021,CSC
604022022,CSC
604022025,CSC
604022026,CSC
604022027,CSC
604022028,CSC
604022029,CSC
604022030,CSC
604022033,CSC
604022034,CSC
604022035,CSC
604022036,CSC
604022037,CSC
604022038,CSC
604022041,CSC
604022042,CSC
604022043,CSC
604022044,CSC
604022045,CSC
604022046,CSC
604022049,CSC
604022050,CSC
604022051,CSC
604022052,CSC
604022053,CSC
604022054,CSC
604025353,CSC
604025354,CSC
604025355,CSC
604025356,CSC
604025357,CSC
604025358,CSC
604025361,CSC
604025362,CSC
604025363,CSC
604025364,CSC
604025365,CSC
604025366,CSC
604025369,CSC
604025370,CSC
604025371,CSC
604025372,CSC
604025373,CSC
604025374,CSC
604025377,CSC
604025378,CSC
604025379,CSC
604025380,CSC
604025381,CSC
604025382,CSC
604025385,CSC
604025386,CSC
604025387,CSC
604025388,CSC
604025389,CSC
604025390,CSC
604025393,CSC
604025394,CSC
604025395,CSC
604025396,CSC
604025397,CSC
604025398,CSC
604025401,CSC
604025402,CSC
604025403,CSC
604025404,CSC
604025405,CSC
604025406,CSC
604025409,CSC
604025410,CSC
604025411,CSC
604025412,CSC
604025413,CSC
604025414,CSC
604025417,CSC
604025418,CSC
604025419,CSC
604025420,CSC
604025421,CSC
604025422,CSC
604025425,CSC
604025426,CSC
604025427,CSC
604025428,CSC
604025429,CSC
604025430,CSC
604025433,CSC
604025434,CSC
604025435,CSC
604025436,CSC
604025437,CSC
604025438,CSC
604025441,CSC
604025442,CSC
604025443,CSC
604025444,CSC
604025445,CSC
604025446,CSC
604025449,CSC
604025450,CSC
604025451,CSC
604025452,CSC
604025453,CSC
604025454,CSC
604025457,CSC
604025458,CSC
604025459,CSC
604025460,CSC
604025461,CSC
604025462,CSC
604025465,CSC
604025466,CSC
604025467,CSC
604025468,CSC
604025469,CSC
604025470,CSC
604025473,CSC
604025474,CSC
604025475,CSC
604025476,CSC
604025477,CSC
604025478,CSC
604025481,CSC
604025482,CSC
604025483,CSC
604025484,CSC
604025485,CSC
604025486,CSC
604025489,CSC
604025490,CSC
604025491,CSC
604025492,CSC
604025493,CSC
604025494,CSC
604025865,CSC
604025866,CSC
604025867,CSC
604025868,CSC
604025869,CSC
604025870,CSC
604025873,CSC
604025874,CSC
604025875,CSC
604025876,CSC
604025877,CSC
604025878,CSC
604025881,CSC
604025882,CSC
604025883,CSC
604025884,CSC
604025885,CSC
604025886,CSC
604025889,CSC
604025890,CSC
604025891,CSC
604025892,CSC
604025893,CSC
604025894,CSC
604025897,CSC
604025898,CSC
604025899,CSC
604025900,CSC
604025901,CSC
604025902,CSC
604025905,CSC
604025906,CSC
604025907,CSC
604025908,CSC
604025909,CSC
604025910,CSC
604025913,CSC
604025914,CSC
604025915,CSC
604025916,CSC
604025917,CSC
604025918,CSC
604025921,CSC
604025922,CSC
604025923,CSC
604025924,CSC
604025925,CSC
604025926,CSC
604025929,CSC
604025930,CSC
604025931,CSC
604025932,CSC
604025933,CSC
604025934,CSC
604025937,CSC
604025938,CSC
604025939,CSC
604025940,CSC
604025941,CSC
604025942,CSC
604025945,CSC
604025946,CSC
604025947,CSC
604025948,CSC
604025949,CSC
604025950,CSC
604025953,CSC
604025954,CSC
604025955,CSC
604025956,CSC
604025957,CSC
604025958,CSC
604025961,CSC
604025962,CSC
604025963,CSC
604025964,CSC
604025965,CSC
604025966,CSC
604025969,CSC
604025970,CSC
604025971,CSC
604025972,CSC
604025973,CSC
604025974,CSC
604025977,CSC
604025978,CSC
604025979,CSC
604025980,CSC
604025981,CSC
604025982,CSC
604025985,CSC
604025986,CSC
604025987,CSC
604025988,CSC
604025989,CSC
604025990,CSC
604025993,CSC
604025994,CSC
604025995,CSC
604025996,CSC
604025997,CSC
604025998,CSC
604026001,CSC
604026002,CSC
604026003,CSC
604026004,CSC
604026005,CSC
604026006,CSC
604026009,CSC
604026010,CSC
604026011,CSC
604026012,CSC
604026013,CSC
604026014,CSC
604026017,CSC
604026018,CSC
604026019,CSC
604026020,CSC
604026021,CSC
604026022,CSC
604026025,CSC
604026026,CSC
604026027,CSC
604026028,CSC
604026029,CSC
604026030,CSC
604026033,CSC
604026034,CSC
604026035,CSC
604026036,CSC
604026037,CSC
604026038,CSC
604026041,CSC
604026042,CSC
604026043,CSC
604026044,CSC
604026045,CSC
604026046,CSC
604026049,CSC
604026050,CSC
604026051,CSC
604026052,CSC
604026053,CSC
604026054,CSC
604026057,CSC
604026058,CSC
604026059,CSC
604026060,CSC
604026061,CSC
604026062,CSC
604026065,CSC
604026066,CSC
604026067,CSC
604026068,CSC
604026069,CSC
604026070,CSC
604026073,CSC
604026074,CSC
604026075,CSC
604026076,CSC
604026077,CSC
604026078,CSC
604026081,CSC
604026082,CSC
604026083,CSC
604026084,CSC
604026085,CSC
604026086,CSC
604026089,CSC
604026090,CSC
604026091,CSC
604026092,CSC
604026093,CSC
604026094,CSC
604026097,CSC
604026098,CSC
604026099,CSC
604026100,CSC
604026101,CSC
604026102,CSC
604026105,CSC
604026106,CSC
604026107,CSC
604026108,CSC
604026109,CSC
604026110,CSC
604026113,CSC
604026114,CSC
604026115,CSC
604026116,CSC
604026117,CSC
604026118,CSC
604026121,CSC
604026122,CSC
604026123,CSC
604026124,CSC
604026125,CSC
604026126,CSC
604026129,CSC
604026130,CSC
604026131,CSC
604026132,CSC
604026133,CSC
604026134,CSC
604026137,CSC
604026138,CSC
604026139,CSC
604026140,CSC
604026141,CSC
604026142,CSC
604026145,CSC
604026146,CSC
604026147,CSC
604026148,CSC
604026149,CSC
604026150,CSC
604029449,CSC
604029450,CSC
604029451,CSC
604029452,CSC
604029453,CSC
604029454,CSC
604029457,CSC
604029458,CSC
604029459,CSC
604029460,CSC
604029461,CSC
604029462,CSC
604029465,CSC
604029466,CSC
604029467,CSC
604029468,CSC
604029469,CSC
604029470,CSC
604029473,CSC
604029474,CSC
604029475,CSC
604029476,CSC
604029477,CSC
604029478,CSC
604029481,CSC
604029482,CSC
604029483,CSC
604029484,CSC
604029485,CSC
604029486,CSC
604029489,CSC
604029490,CSC
604029491,CSC
604029492,CSC
604029493,CSC
604029494,CSC
604029497,CSC
604029498,CSC
604029499,CSC
604029500,CSC
604029501,CSC
604029502,CSC
604029505,CSC
604029506,CSC
604029507,CSC
604029508,CSC
604029509,CSC
604029510,CSC
604029513,CSC
604029514,CSC
604029515,CSC
604029516,CSC
604029517,CSC
604029518,CSC
604029521,CSC
604029522,CSC
604029523,CSC
604029524,CSC
604029525,CSC
604029526,CSC
604029529,CSC
604029530,CSC
604029531,CSC
604029532,CSC
604029533,CSC
604029534,CSC
604029537,CSC
604029538,CSC
604029539,CSC
604029540,CSC
604029541,CSC
604029542,CSC
604029545,CSC
604029546,CSC
604029547,CSC
604029548,CSC
604029549,CSC
604029550,CSC
604029553,CSC
604029554,CSC
604029555,CSC
604029556,CSC
604029557,CSC
604029558,CSC
604029561,CSC
604029562,CSC
604029563,CSC
604029564,CSC
604029565,CSC
604029566,CSC
604029569,CSC
604029570,CSC
604029571,CSC
604029572,CSC
604029573,CSC
604029574,CSC
604029577,CSC
604029578,CSC
604029579,CSC
604029580,CSC
604029581,CSC
604029582,CSC
604029585,CSC
604029586,CSC
604029587,CSC
604029588,CSC
604029589,CSC
604029590,CSC
604029961,CSC
604029962,CSC
604029963,CSC
604029964,CSC
604029965,CSC
604029966,CSC
604029969,CSC
604029970,CSC
604029971,CSC
604029972,CSC
604029973,CSC
604029974,CSC
604029977,CSC
604029978,CSC
604029979,CSC
604029980,CSC
604029981,CSC
604029982,CSC
604029985,CSC
604029986,CSC
604029987,CSC
604029988,CSC
604029989,CSC
604029990,CSC
604029993,CSC
604029994,CSC
604029995,CSC
604029996,CSC
604029997,CSC
604029998,CSC
604030001,CSC
604030002,CSC
604030003,CSC
604030004,CSC
604030005,CSC
604030006,CSC
604030009,CSC
604030010,CSC
604030011,CSC
604030012,CSC
604030013,CSC
604030014,CSC
604030017,CSC
604030018,CSC
604030019,CSC
604030020,CSC
604030021,CSC
604030022,CSC
604030025,CSC
604030026,CSC
604030027,CSC
604030028,CSC
604030029,CSC
604030030,CSC
604030033,CSC
604030034,CSC
604030035,CSC
604030036,CSC
604030037,CSC
604030038,CSC
604030041,CSC
604030042,CSC
604030043,CSC
604030044,CSC
604030045,CSC
604030046,CSC
604030049,CSC
604030050,CSC
604030051,CSC
604030052,CSC
604030053,CSC
604030054,CSC
604030057,CSC
604030058,CSC
604030059,CSC
604030060,CSC
604030061,CSC
604030062,CSC
604030065,CSC
604030066,CSC
604030067,CSC
604030068,CSC
604030069,CSC
604030070,CSC
604030073,CSC
604030074,CSC
604030075,CSC
604030076,CSC
604030077,CSC
604030078,CSC
604030081,CSC
604030082,CSC
604030083,CSC
604030084,CSC
604030085,CSC
604030086,CSC
604030089,CSC
604030090,CSC
604030091,CSC
604030092,CSC
604030093,CSC
604030094,CSC
604030097,CSC
604030098,CSC
604030099,CSC
604030100,CSC
604030101,CSC
604030102,CSC
604030105,CSC
604030106,CSC
604030107,CSC
604030108,CSC
604030109,CSC
604030110,CSC
604030113,CSC
604030114,CSC
604030115,CSC
604030116,CSC
604030117,CSC
604030118,CSC
604030121,CSC
604030122,CSC
604030123,CSC
604030124,CSC
604030125,CSC
604030126,CSC
604030129,CSC
604030130,CSC
604030131,CSC
604030132,CSC
604030133,CSC
604030134,CSC
604030137,CSC
604030138,CSC
604030139,CSC
604030140,CSC
604030141,CSC
604030142,CSC
604030145,CSC
604030146,CSC
604030147,CSC
604030148,CSC
604030149,CSC
604030150,CSC
604030153,CSC
604030154,CSC
604030155,CSC
604030156,CSC
604030157,CSC
604030158,CSC
604030161,CSC
604030162,CSC
604030163,CSC
604030164,CSC
604030165,CSC
604030166,CSC
604030169,CSC
604030170,CSC
604030171,CSC
604030172,CSC
604030173,CSC
604030174,CSC
604030177,CSC
604030178,CSC
604030179,CSC
604030180,CSC
604030181,CSC
604030182,CSC
604030185,CSC
604030186,CSC
604030187,CSC
604030188,CSC
604030189,CSC
604030190,CSC
604030193,CSC
604030194,CSC
604030195,CSC
604030196,CSC
604030197,CSC
604030198,CSC
604030201,CSC
604030202,CSC
604030203,CSC
604030204,CSC
604030205,CSC
604030206,CSC
604030209,CSC
604030210,CSC
604030211,CSC
604030212,CSC
604030213,CSC
604030214,CSC
604030217,CSC
604030218,CSC
604030219,CSC
604030220,CSC
604030221,CSC
604030222,CSC
604030225,CSC
604030226,CSC
604030227,CSC
604030228,CSC
604030229,CSC
604030230,CSC
604030233,CSC
604030234,CSC
604030235,CSC
604030236,CSC
604030237,CSC
604030238,CSC
604030241,CSC
604030242,CSC
604030243,CSC
604030244,CSC
604030245,CSC
604030246,CSC
604049929,CSC
604049930,CSC
604049931,CSC
604049932,CSC
604049933,CSC
604049934,CSC
604049937,CSC
604049938,CSC
604049939,CSC
604049940,CSC
604049941,CSC
604049942,CSC
604049945,CSC
604049946,CSC
604049947,CSC
604049948,CSC
604049949,CSC
604049950,CSC
604049953,CSC
604049954,CSC
604049955,CSC
604049956,CSC
604049957,CSC
604049958,CSC
604049961,CSC
604049962,CSC
604049963,CSC
604049964,CSC
604049965,CSC
604049966,CSC
604049969,CSC
604049970,CSC
604049971,CSC
604049972,CSC
604049973,CSC
604049974,CSC
604049977,CSC
604049978,CSC
604049979,CSC
604049980,CSC
604049981,CSC
604049982,CSC
604049985,CSC
604049986,CSC
604049987,CSC
604049988,CSC
604049989,CSC
604049990,CSC
604049993,CSC
604049994,CSC
604049995,CSC
604049996,CSC
604049997,CSC
604049998,CSC
604050001,CSC
604050002,CSC
604050003,CSC
604050004,CSC
604050005,CSC
604050006,CSC
604050009,CSC
604050010,CSC
604050011,CSC
604050012,CSC
604050013,CSC
604050014,CSC
604050017,CSC
604050018,CSC
604050019,CSC
604050020,CSC
604050021,CSC
604050022,CSC
604050025,CSC
604050026,CSC
604050027,CSC
604050028,CSC
604050029,CSC
604050030,CSC
604050033,CSC
604050034,CSC
604050035,CSC
604050036,CSC
604050037,CSC
604050038,CSC
604050041,CSC
604050042,CSC
604050043,CSC
604050044,CSC
604050045,CSC
604050046,CSC
604050049,CSC
604050050,CSC
604050051,CSC
604050052,CSC
604050053,CSC
604050054,CSC
604050057,CSC
604050058,CSC
604050059,CSC
604050060,CSC
604050061,CSC
604050062,CSC
604050065,CSC
604050066,CSC
604050067,CSC
604050068,CSC
604050069,CSC
604050070,CSC
604050073,CSC
604050074,CSC
604050075,CSC
604050076,CSC
604050077,CSC
604050078,CSC
604050081,CSC
604050082,CSC
604050083,CSC
604050084,CSC
604050085,CSC
604050086,CSC
604050089,CSC
604050090,CSC
604050091,CSC
604050092,CSC
604050093,CSC
604050094,CSC
604050097,CSC
604050098,CSC
604050099,CSC
604050100,CSC
604050101,CSC
604050102,CSC
604050105,CSC
604050106,CSC
604050107,CSC
604050108,CSC
604050109,CSC
604050110,CSC
604050113,CSC
604050114,CSC
604050115,CSC
604050116,CSC
604050117,CSC
604050118,CSC
604050121,CSC
604050122,CSC
604050123,CSC
604050124,CSC
604050125,CSC
604050126,CSC
604050129,CSC
604050130,CSC
604050131,CSC
604050132,CSC
604050133,CSC
604050134,CSC
604050137,CSC
604050138,CSC
604050139,CSC
604050140,CSC
604050141,CSC
604050142,CSC
604050145,CSC
604050146,CSC
604050147,CSC
604050148,CSC
604050149,CSC
604050150,CSC
604050153,CSC
604050154,CSC
604050155,CSC
604050156,CSC
604050157,CSC
604050158,CSC
604050161,CSC
604050162,CSC
604050163,CSC
604050164,CSC
604050165,CSC
604050166,CSC
604050169,CSC
604050170,CSC
604050171,CSC
604050172,CSC
604050173,CSC
604050174,CSC
604050177,CSC
604050178,CSC
604050179,CSC
604050180,CSC
604050181,CSC
604050182,CSC
604050185,CSC
604050186,CSC
604050187,CSC
604050188,CSC
604050189,CSC
604050190,CSC
604050193,CSC
604050194,CSC
604050195,CSC
604050196,CSC
604050197,CSC
604050198,CSC
604050201,CSC
604050202,CSC
604050203,CSC
604050204,CSC
604050205,CSC
604050206,CSC
604050209,CSC
604050210,CSC
604050211,CSC
604050212,CSC
604050213,CSC
604050214,CSC
604050441,CSC
604050442,CSC
604050443,CSC
604050444,CSC
604050445,CSC
604050446,CSC
604050449,CSC
604050450,CSC
604050451,CSC
604050452,CSC
604050453,CSC
604050454,CSC
604050457,CSC
604050458,CSC
604050459,CSC
604050460,CSC
604050461,CSC
604050462,CSC
604050465,CSC
604050466,CSC
604050467,CSC
604050468,CSC
604050469,CSC
604050470,CSC
604050473,CSC
604050474,CSC
604050475,CSC
604050476,CSC
604050477,CSC
604050478,CSC
604050481,CSC
604050482,CSC
604050483,CSC
604050484,CSC
604050485,CSC
604050486,CSC
604050489,CSC
604050490,CSC
604050491,CSC
604050492,CSC
604050493,CSC
604050494,CSC
604050497,CSC
604050498,CSC
604050499,CSC
604050500,CSC
604050501,CSC
604050502,CSC
604050505,CSC
604050506,CSC
604050507,CSC
604050508,CSC
604050509,CSC
604050510,CSC
604050513,CSC
604050514,CSC
604050515,CSC
604050516,CSC
604050517,CSC
604050518,CSC
604050521,CSC
604050522,CSC
604050523,CSC
604050524,CSC
604050525,CSC
604050526,CSC
604050529,CSC
604050530,CSC
604050531,CSC
604050532,CSC
604050533,CSC
604050534,CSC
604050537,CSC
604050538,CSC
604050539,CSC
604050540,CSC
604050541,CSC
604050542,CSC
604050545,CSC
604050546,CSC
604050547,CSC
604050548,CSC
604050549,CSC
604050550,CSC
604050553,CSC
604050554,CSC
604050555,CSC
604050556,CSC
604050557,CSC
604050558,CSC
604050561,CSC
604050562,CSC
604050563,CSC
604050564,CSC
604050565,CSC
604050566,CSC
604050569,CSC
604050570,CSC
604050571,CSC
604050572,CSC
604050573,CSC
604050574,CSC
604050577,CSC
604050578,CSC
604050579,CSC
604050580,CSC
604050581,CSC
604050582,CSC
604050585,CSC
604050586,CSC
604050587,CSC
604050588,CSC
604050589,CSC
604050590,CSC
604050593,CSC
604050594,CSC
604050595,CSC
604050596,CSC
604050597,CSC
604050598,CSC
604050601,CSC
604050602,CSC
604050603,CSC
604050604,CSC
604050605,CSC
604050606,CSC
604050609,CSC
604050610,CSC
604050611,CSC
604050612,CSC
604050613,CSC
604050614,CSC
604050617,CSC
604050618,CSC
604050619,CSC
604050620,CSC
604050621,CSC
604050622,CSC
604050625,CSC
604050626,CSC
604050627,CSC
604050628,CSC
604050629,CSC
604050630,CSC
604050633,CSC
604050634,CSC
604050635,CSC
604050636,CSC
604050637,CSC
604050638,CSC
604050641,CSC
604050642,CSC
604050643,CSC
604050644,CSC
604050645,CSC
604050646,CSC
604050649,CSC
604050650,CSC
604050651,CSC
604050652,CSC
604050653,CSC
604050654,CSC
604050657,CSC
604050658,CSC
604050659,CSC
604050660,CSC
604050661,CSC
604050662,CSC
604050665,CSC
604050666,CSC
604050667,CSC
604050668,CSC
604050669,CSC
604050670,CSC
604050673,CSC
604050674,CSC
604050675,CSC
604050676,CSC
604050677,CSC
604050678,CSC
604050681,CSC
604050682,CSC
604050683,CSC
604050684,CSC
604050685,CSC
604050686,CSC
604050689,CSC
604050690,CSC
604050691,CSC
604050692,CSC
604050693,CSC
604050694,CSC
604050697,CSC
604050698,CSC
604050699,CSC
604050700,CSC
604050701,CSC
604050702,CSC
604050705,CSC
604050706,CSC
604050707,CSC
604050708,CSC
604050709,CSC
604050710,CSC
604050713,CSC
604050714,CSC
604050715,CSC
604050716,CSC
604050717,CSC
604050718,CSC
604050721,CSC
604050722,CSC
604050723,CSC
604050724,CSC
604050725,CSC
604050726,CSC
604050953,CSC
604050954,CSC
604050955,CSC
604050956,CSC
604050957,CSC
604050958,CSC
604050961,CSC
604050962,CSC
604050963,CSC
604050964,CSC
604050965,CSC
604050966,CSC
604050969,CSC
604050970,CSC
604050971,CSC
604050972,CSC
604050973,CSC
604050974,CSC
604050977,CSC
604050978,CSC
604050979,CSC
604050980,CSC
604050981,CSC
604050982,CSC
604050985,CSC
604050986,CSC
604050987,CSC
604050988,CSC
604050989,CSC
604050990,CSC
604050993,CSC
604050994,CSC
604050995,CSC
604050996,CSC
604050997,CSC
604050998,CSC
604051001,CSC
604051002,CSC
604051003,CSC
604051004,CSC
604051005,CSC
604051006,CSC
604051009,CSC
604051010,CSC
604051011,CSC
604051012,CSC
604051013,CSC
604051014,CSC
604051017,CSC
604051018,CSC
604051019,CSC
604051020,CSC
604051021,CSC
604051022,CSC
604051025,CSC
604051026,CSC
604051027,CSC
604051028,CSC
604051029,CSC
604051030,CSC
604051033,CSC
604051034,CSC
604051035,CSC
604051036,CSC
604051037,CSC
604051038,CSC
604051041,CSC
604051042,CSC
604051043,CSC
604051044,CSC
604051045,CSC
604051046,CSC
604051049,CSC
604051050,CSC
604051051,CSC
604051052,CSC
604051053,CSC
604051054,CSC
604051057,CSC
604051058,CSC
604051059,CSC
604051060,CSC
604051061,CSC
604051062,CSC
604051065,CSC
604051066,CSC
604051067,CSC
604051068,CSC
604051069,CSC
604051070,CSC
604051073,CSC
604051074,CSC
604051075,CSC
604051076,CSC
604051077,CSC
604051078,CSC
604051081,CSC
604051082,CSC
604051083,CSC
604051084,CSC
604051085,CSC
604051086,CSC
604051089,CSC
604051090,CSC
604051091,CSC
604051092,CSC
604051093,CSC
604051094,CSC
604051097,CSC
604051098,CSC
604051099,CSC
604051100,CSC
604051101,CSC
604051102,CSC
604051105,CSC
604051106,CSC
604051107,CSC
604051108,CSC
604051109,CSC
604051110,CSC
604051113,CSC
604051114,CSC
604051115,CSC
604051116,CSC
604051117,CSC
604051118,CSC
604051121,CSC
604051122,CSC
604051123,CSC
604051124,CSC
604051125,CSC
604051126,CSC
604051129,CSC
604051130,CSC
604051131,CSC
604051132,CSC
604051133,CSC
604051134,CSC
604051137,CSC
604051138,CSC
604051139,CSC
604051140,CSC
604051141,CSC
604051142,CSC
604051145,CSC
604051146,CSC
604051147,CSC
604051148,CSC
604051149,CSC
604051150,CSC
604051153,CSC
604051154,CSC
604051155,CSC
604051156,CSC
604051157,CSC
604051158,CSC
604051161,CSC
604051162,CSC
604051163,CSC
604051164,CSC
604051165,CSC
604051166,CSC
604051169,CSC
604051170,CSC
604051171,CSC
604051172,CSC
604051173,CSC
604051174,CSC
604051177,CSC
604051178,CSC
604051179,CSC
604051180,CSC
604051181,CSC
604051182,CSC
604051185,CSC
604051186,CSC
604051187,CSC
604051188,CSC
604051189,CSC
604051190,CSC
604051193,CSC
604051194,CSC
604051195,CSC
604051196,CSC
604051197,CSC
604051198,CSC
604051201,CSC
604051202,CSC
604051203,CSC
604051204,CSC
604051205,CSC
604051206,CSC
604051209,CSC
604051210,CSC
604051211,CSC
604051212,CSC
604051213,CSC
604051214,CSC
604051217,CSC
604051218,CSC
604051219,CSC
604051220,CSC
604051221,CSC
604051222,CSC
604051225,CSC
604051226,CSC
604051227,CSC
604051228,CSC
604051229,CSC
604051230,CSC
604051233,CSC
604051234,CSC
604051235,CSC
604051236,CSC
604051237,CSC
604051238,CSC
604051465,CSC
604051466,CSC
604051467,CSC
604051468,CSC
604051469,CSC
604051470,CSC
604051473,CSC
604051474,CSC
604051475,CSC
604051476,CSC
604051477,CSC
604051478,CSC
604051481,CSC
604051482,CSC
604051483,CSC
604051484,CSC
604051485,CSC
604051486,CSC
604051489,CSC
604051490,CSC
604051491,CSC
604051492,CSC
604051493,CSC
604051494,CSC
604051497,CSC
604051498,CSC
604051499,CSC
604051500,CSC
604051501,CSC
604051502,CSC
604051505,CSC
604051506,CSC
604051507,CSC
604051508,CSC
604051509,CSC
604051510,CSC
604051513,CSC
604051514,CSC
604051515,CSC
604051516,CSC
604051517,CSC
604051518,CSC
604051521,CSC
604051522,CSC
604051523,CSC
604051524,CSC
604051525,CSC
604051526,CSC
604051529,CSC
604051530,CSC
604051531,CSC
604051532,CSC
604051533,CSC
604051534,CSC
604051537,CSC
604051538,CSC
604051539,CSC
604051540,CSC
604051541,CSC
604051542,CSC
604051545,CSC
604051546,CSC
604051547,CSC
604051548,CSC
604051549,CSC
604051550,CSC
604051553,CSC
604051554,CSC
604051555,CSC
604051556,CSC
604051557,CSC
604051558,CSC
604051561,CSC
604051562,CSC
604051563,CSC
604051564,CSC
604051565,CSC
604051566,CSC
604051569,CSC
604051570,CSC
604051571,CSC
604051572,CSC
604051573,CSC
604051574,CSC
604051577,CSC
604051578,CSC
604051579,CSC
604051580,CSC
604051581,CSC
604051582,CSC
604051585,CSC
604051586,CSC
604051587,CSC
604051588,CSC
604051589,CSC
604051590,CSC
604051593,CSC
604051594,CSC
604051595,CSC
604051596,CSC
604051597,CSC
604051598,CSC
604051601,CSC
604051602,CSC
604051603,CSC
604051604,CSC
604051605,CSC
604051606,CSC
604051609,CSC
604051610,CSC
604051611,CSC
604051612,CSC
604051613,CSC
604051614,CSC
604051617,CSC
604051618,CSC
604051619,CSC
604051620,CSC
604051621,CSC
604051622,CSC
604051625,CSC
604051626,CSC
604051627,CSC
604051628,CSC
604051629,CSC
604051630,CSC
604051633,CSC
604051634,CSC
604051635,CSC
604051636,CSC
604051637,CSC
604051638,CSC
604051641,CSC
604051642,CSC
604051643,CSC
604051644,CSC
604051645,CSC
604051646,CSC
604051649,CSC
604051650,CSC
604051651,CSC
604051652,CSC
604051653,CSC
604051654,CSC
604051657,CSC
604051658,CSC
604051659,CSC
604051660,CSC
604051661,CSC
604051662,CSC
604051665,CSC
604051666,CSC
604051667,CSC
604051668,CSC
604051669,CSC
604051670,CSC
604051673,CSC
604051674,CSC
604051675,CSC
604051676,CSC
604051677,CSC
604051678,CSC
604051681,CSC
604051682,CSC
604051683,CSC
604051684,CSC
604051685,CSC
604051686,CSC
604051689,CSC
604051690,CSC
604051691,CSC
604051692,CSC
604051693,CSC
604051694,CSC
604051697,CSC
604051698,CSC
604051699,CSC
604051700,CSC
604051701,CSC
604051702,CSC
604051705,CSC
604051706,CSC
604051707,CSC
604051708,CSC
604051709,CSC
604051710,CSC
604051713,CSC
604051714,CSC
604051715,CSC
604051716,CSC
604051717,CSC
604051718,CSC
604051721,CSC
604051722,CSC
604051723,CSC
604051724,CSC
604051725,CSC
604051726,CSC
604051729,CSC
604051730,CSC
604051731,CSC
604051732,CSC
604051733,CSC
604051734,CSC
604051737,CSC
604051738,CSC
604051739,CSC
604051740,CSC
604051741,CSC
604051742,CSC
604051745,CSC
604051746,CSC
604051747,CSC
604051748,CSC
604051749,CSC
604051750,CSC
604054025,CSC
604054026,CSC
604054027,CSC
604054028,CSC
604054029,CSC
604054030,CSC
604054033,CSC
604054034,CSC
604054035,CSC
604054036,CSC
604054037,CSC
604054038,CSC
604054041,CSC
604054042,CSC
604054043,CSC
604054044,CSC
604054045,CSC
604054046,CSC
604054049,CSC
604054050,CSC
604054051,CSC
604054052,CSC
604054053,CSC
604054054,CSC
604054057,CSC
604054058,CSC
604054059,CSC
604054060,CSC
604054061,CSC
604054062,CSC
604054065,CSC
604054066,CSC
604054067,CSC
604054068,CSC
604054069,CSC
604054070,CSC
604054073,CSC
604054074,CSC
604054075,CSC
604054076,CSC
604054077,CSC
604054078,CSC
604054081,CSC
604054082,CSC
604054083,CSC
604054084,CSC
604054085,CSC
604054086,CSC
604054089,CSC
604054090,CSC
604054091,CSC
604054092,CSC
604054093,CSC
604054094,CSC
604054097,CSC
604054098,CSC
604054099,CSC
604054100,CSC
604054101,CSC
604054102,CSC
604054105,CSC
604054106,CSC
604054107,CSC
604054108,CSC
604054109,CSC
604054110,CSC
604054113,CSC
604054114,CSC
604054115,CSC
604054116,CSC
604054117,CSC
604054118,CSC
604054121,CSC
604054122,CSC
604054123,CSC
604054124,CSC
604054125,CSC
604054126,CSC
604054129,CSC
604054130,CSC
604054131,CSC
604054132,CSC
604054133,CSC
604054134,CSC
604054137,CSC
604054138,CSC
604054139,CSC
604054140,CSC
604054141,CSC
604054142,CSC
604054145,CSC
604054146,CSC
604054147,CSC
604054148,CSC
604054149,CSC
604054150,CSC
604054153,CSC
604054154,CSC
604054155,CSC
604054156,CSC
604054157,CSC
604054158,CSC
604054161,CSC
604054162,CSC
604054163,CSC
604054164,CSC
604054165,CSC
604054166,CSC
604054537,CSC
604054538,CSC
604054539,CSC
604054540,CSC
604054541,CSC
604054542,CSC
604054545,CSC
604054546,CSC
604054547,CSC
604054548,CSC
604054549,CSC
604054550,CSC
604054553,CSC
604054554,CSC
604054555,CSC
604054556,CSC
604054557,CSC
604054558,CSC
604054561,CSC
604054562,CSC
604054563,CSC
604054564,CSC
604054565,CSC
604054566,CSC
604054569,CSC
604054570,CSC
604054571,CSC
604054572,CSC
604054573,CSC
604054574,CSC
604054577,CSC
604054578,CSC
604054579,CSC
604054580,CSC
604054581,CSC
604054582,CSC
604054585,CSC
604054586,CSC
604054587,CSC
604054588,CSC
604054589,CSC
604054590,CSC
604054593,CSC
604054594,CSC
604054595,CSC
604054596,CSC
604054597,CSC
604054598,CSC
604054601,CSC
604054602,CSC
